chr	start	end	name	label	original_species	tissue_positive	P300_vInpt_fbrain	P300_mbrain	H3K27ac_vInptt_fbrain	P300_vInpt_fbrain2	H3K27ac_vInpt_cbellum	H3K27me3_vInpt_cbellum	H3k4me1_vInpt_cbellum	H3k4me3_vInpt_cbellum	H3k27ac_vInpt_cortex	H3k4me1_vInpt_cortex	H3k4me3_vInpt_cortex	H3k04me1_vInpt_wbrain	H3k04me3_vInpt_wbrain	H3k09me3_vInpt_wbrain	H3k27ac_vInpt_wbrain	H3k27me3_vInpt_wbrain	H3k36me3_vInpt_wbrain	Pol2_vInpt_wbrain
chr13	79484078	79485978	element971	1	Human	cranialnerve,forebrain,neuraltube	-0.0549318	0.146893	0.00266839	-0.018793	-0.0567508	-0.0423098	-0.0485459	-0.0672688	-0.046668	-0.045969	-0.0520248	-0.0556432	-0.091463	-0.0572837	0.0330352	-0.0687196	-0.0725997	-0.0270717
chr13	79526467	79529582	element1577	1	Human	forebrain,midbrain(mesencephalon)	-0.0155574	0.0656732	0.0381383	-0.0358639	-0.0380511	-0.0238804	-0.0406187	-0.04641	-0.0412517	-0.0429678	-0.0510539	-0.0155709	-0.0616325	-0.0381526	-0.0448761	-0.041148	-0.0355949	0.0234498
chr13	80138929	80141010	element952	1	Human	dorsalrootganglion,eye,facialmesenchyme,forebrain,hindbrain(rhombencephalon),midbrain(mesencephalon),neuraltube,trigeminalV(ganglion,cranial)	-0.0493291	0.0757613	-0.00195247	-0.0140704	-0.0377065	-0.0402188	-0.0556175	-0.0636015	-0.0429697	-0.0383127	-0.0514402	0.00500487	-0.0517861	-0.0140546	0.00339874	-0.0192443	-0.0166115	-0.00987621
chr13	80762168	80762775	element269	1	Human	forebrain,hindbrain(rhombencephalon),midbrain(mesencephalon)	0.155782	0.391318	-0.00949664	0.0570452	-0.04641	-0.00314076	-0.04641	-0.04641	-0.0305645	-0.0445338	-0.04641	-0.032914	-0.0435825	-0.0134154	-0.0372766	-0.0154897	-0.0163898	-0.0541679
chr13	84199108	84200220	element268	1	Human	cranialnerve,forebrain,hindbrain(rhombencephalon),midbrain(mesencephalon),neuraltube	1.31469	0.700899	0.194548	0.0411958	1.2388	-0.0515695	0.101087	-0.0494557	1.53178	0.263909	0.0172742	-0.0169749	0.012813	-0.066666	5.40098	-0.0731933	-0.062185	0.0421924
chr13	84710013	84711772	element267	1	Human	forebrain,hindbrain(rhombencephalon),midbrain(mesencephalon),neuraltube	5.19902	1.4341	0.225792	0.352298	-0.0406099	-0.0526718	0.0456182	-0.0574436	-0.0298436	-0.0108794	-0.0591236	0.0227778	-0.0434955	-0.0214675	0.896446	-0.0373146	-0.0565238	-0.00237181
chr13	84778588	84779575	element266	1	Human	forebrain	0.697236	0.151314	0.307308	0.0801596	-0.0077982	-0.0139057	-0.0233627	-0.050951	-0.057289	-0.0149498	-0.0391985	0.0473317	-0.055711	-0.018709	0.957723	-0.0119308	-0.0384092	-0.0861648
chr13	84890969	84892679	element853	1	Human	forebrain	1.09003	0.104179	0.201905	0.0158633	-0.0306227	-0.0286113	0.508257	-0.0471284	0.120709	0.0648877	-0.0227319	0.00563625	-0.0401836	-0.0116039	0.633236	-0.0120118	-0.0165899	0.0126216
chr13	95475482	95478863	element1783	1	Human	forebrain,hindbrain(rhombencephalon),midbrain(mesencephalon),neuraltube	-0.0214258	0.0715712	-0.0271019	-0.0276965	-0.0308913	0.00332999	-0.0447641	-0.0636284	-0.0355738	-0.0278028	-0.0446384	-0.0249731	-0.106803	-0.0657172	-0.0439392	0.587159	-0.0966504	-0.0431173
chr13	95638850	95639388	element262	1	Human	forebrain	-0.0465401	0.110375	-0.0347726	-0.0103096	-0.049504	-0.00621344	-0.0181057	-0.0390256	-0.0321577	-0.0048535	0.062732	0.0923146	0.139735	0.0148922	0.0277554	1.5097	-0.0303077	-0.0825825
chr13	106327355	106329352	element5	1	Mouse	forebrain	0.141161	0.0765692	0.137659	0.0454538	-0.0460879	-0.0261493	-0.0397917	-0.0563878	-0.0483255	-0.0328279	-0.0409696	-0.0472612	-0.0741245	-0.047855	-0.0618276	-0.0639913	-0.0600809	0.0146144
chr13	112743108	112745779	element45	1	Mouse	forebrain,limb	0.00584225	0.0222321	0.0145919	-0.0146839	-0.0118731	-0.010923	-0.00174122	-0.0539768	0.221537	-0.0236041	-0.0700306	0.0519083	-0.0340988	-0.00802528	0.0455859	-0.0126391	-0.0189937	-0.0516298
chr13	112779528	112783570	element1638	1	Human	forebrain,midbrain(mesencephalon)	0.986526	0.0790394	0.00600285	-0.00295273	-0.0515531	-0.0253425	-0.0527981	-0.0606545	-0.0414918	-0.0339209	-0.0726512	0.0447692	-0.0403244	-0.00947295	0.0576027	-0.00223774	-0.0264768	-0.0455307
chr13	117304210	117306202	element1321	1	Human	cranialnerve,forebrain	0.116081	0.379936	0.0700396	0.142886	-0.0346996	-0.0200577	-0.00801712	-0.0328762	-0.0505298	-0.0182132	0.0147869	0.0541935	0.545746	-0.0260578	0.668371	-0.0236735	-0.0561298	-0.00842945
chr13	117364725	117366094	element1187	1	Human	eye,forebrain,hindbrain(rhombencephalon)	0.150242	0.107356	-0.0149767	-0.0153245	-0.0296587	-0.023805	-0.0360526	-0.0496839	-0.0331851	-0.031504	-0.0483094	0.0111495	-0.0636825	-0.0377687	0.00382932	-0.0560831	-0.0561096	-0.0447057
chr14	13169988	13170954	element434	1	Human	forebrain	5.09407	0.24589	0.017542	0.357854	-0.0233955	-0.00429664	-0.0374538	-0.0927873	0.0840114	0.0314884	-0.0287694	0.0575958	-0.0594012	-0.0248638	0.499433	0.157393	-0.0849617	-0.105522
chr14	13179005	13179696	element435	1	Human	forebrain,midbrain(mesencephalon)	0.0669763	0.0859363	0.184536	0.0404277	-0.0372571	-0.00795767	0.00460172	0.00791932	0.523656	0.00399922	0.0903665	0.0214765	0.0941564	-0.00705566	0.774536	0.310798	-0.0534478	-0.123831
chr14	13225035	13227325	element1316	1	Human	forebrain	2.14666	0.259312	0.158219	0.0971149	-0.0885562	-0.0790092	0.0104784	-0.114356	-0.00277557	0.0378299	-0.0914259	0.106803	-0.0646128	-0.0396205	0.0410831	0.0214395	-0.0673902	-0.0844629
chr14	22071224	22072450	element595	1	Human	forebrain,midbrain(mesencephalon),nose	2.36394	0.147003	0.161085	0.484408	-0.0524003	-0.0371432	0.108899	-0.0261288	0.0252457	0.0308668	-0.0143245	0.00383806	0.0488605	-0.0163467	9.07518	-0.0128277	-0.0278944	-0.0306108
chr14	22932437	22935173	element414	1	Mouse	branchialarch,eye,forebrain,limb,midbrain(mesencephalon)	0.145485	0.30885	0.142898	0.08264	-0.039957	-0.00145521	-0.0378185	-0.0474076	-0.0345276	-0.0177286	-0.0581903	0.667068	-0.0859608	-0.0253035	-0.0376484	-0.01166	-0.07131	-0.0844432
chr14	23913849	23915139	element748	1	Human	forebrain	0.0770563	0.0920651	0.0173427	0.00460836	-0.0311165	-0.0174425	0.0528566	-0.0836205	-0.0218746	0.00685881	-0.078228	0.0946181	-0.0356385	-0.00442809	0.207415	-0.0199566	-0.0145658	-0.0457496
chr14	49327185	49330860	element1579	1	Human	forebrain	0.0508338	0.232844	0.0122201	0.0569151	-0.0340205	-0.0311873	0.0120618	2.2287	-0.0334466	-0.0152593	-0.0184405	0.0253974	0.559323	-0.0431712	0.0933182	0.0380138	-0.0626209	0.0319783
chr14	61623576	61624578	element7	1	Mouse	forebrain	0.148993	0.118528	0.0482965	-0.0458441	-0.00375822	0.0159484	-0.0249027	-0.0413748	-0.0268907	0.00609016	-0.163914	0.262589	-0.0685393	0.00105135	0.123016	0.0391295	0.00659945	-0.158787
chr14	65863910	65865029	element1329	1	Human	forebrain,hindbrain(rhombencephalon),midbrain(mesencephalon),neuraltube	0.212881	2.04218	0.102256	0.10798	-0.0742846	-0.0391143	-0.0119858	-0.0742846	-0.0492907	0.206918	-0.0492907	-0.0436024	-0.147288	-0.114437	-0.0440907	-0.103647	-0.0728171	-0.0924464
chr14	71034305	71035125	element781	1	Human	forebrain	-0.026968	0.0315014	0.062125	0.0828839	0.0127387	-0.0130766	0.00672004	-0.030716	0.0359014	0.0439557	0.380519	0.143317	-0.173963	-0.0391645	-0.156594	0.0179068	-0.0629396	-0.0351446
chr14	71039797	71041000	element782	1	Human	forebrain,hindbrain(rhombencephalon),midbrain(mesencephalon),tail	-0.0483773	0.18338	0.0135836	0.0504672	-0.041458	0.00985246	-0.0659516	-0.0814234	-0.084817	-0.0376372	-0.0835215	0.0419223	-0.0920081	-0.0455422	-0.158992	0.0285659	-0.0804783	-0.0798833
chr14	97500095	97501460	element540	1	Human	forebrain	0.0428268	0.0435033	0.00845816	0.0398832	-0.0405216	-0.017193	-0.0355951	-0.0496935	-0.0389536	-0.032572	-0.04641	-0.0193346	-0.0460964	-0.0386326	0.00694987	-0.0436988	-0.00754991	-0.00315524
chr14	98471700	98473200	element619	1	Human	forebrain,midbrain(mesencephalon)	1.5101	0.197941	0.0674559	0.0612625	-0.0562603	-0.0382896	-0.0325436	-0.0281591	-0.0376345	0.00653736	-0.0136887	0.0645438	0.065604	-0.00589305	1.47704	-0.034995	-0.0186396	-0.106967
chr14	98553917	98556433	element138	1	Human	cranialnerve,eye,forebrain,hindbrain(rhombencephalon),neuraltube	0.0349181	0.026434	0.00927348	-0.0225295	-0.0392065	-0.0190088	-0.0217631	-0.0417675	-0.0626557	-0.0333602	-0.0603813	-0.00341742	-0.0693976	-0.0490317	0.0559556	-0.0674022	-0.0415924	-0.0146212
chr14	104162577	104164183	element1394	1	Human	forebrain,hindbrain(rhombencephalon)	1.15282	0.188944	0.200448	0.171116	-0.0518474	-0.00925069	-0.0222663	-0.0470404	-0.00260749	0.00710578	-0.0508391	0.0578085	-0.059724	-0.0164617	1.6386	-0.0200233	-0.0188337	-0.0624851
chr14	118593058	118594652	element796	1	Human	forebrain	-0.0259546	0.153671	0.0169457	-0.00185368	-0.052856	-0.0148006	-0.0666738	-0.0804738	-0.0408642	-0.0125938	-0.0448648	-0.0101364	-0.0233224	-0.026499	0.0437939	0.0761832	-0.0487361	0.0393098
chr14	118628839	118630633	element488	1	Human	forebrain,hindbrain(rhombencephalon),midbrain(mesencephalon),neuraltube	9.85845	2.67936	0.0487125	1.98747	-0.00635888	0.0153606	-0.00929942	-0.0615875	0.0169904	-0.03863	0.00148877	0.132655	1.05276	-0.0425155	1.06318	0.188634	-0.0712408	-0.108925
chr15	13321649	13325391	element13	1	Mouse	forebrain,hindbrain(rhombencephalon),limb,nose	2.32838	0.174561	0.127598	0.123542	-0.0393489	-0.0222192	-0.0170422	-0.0524361	-0.0288307	-0.0250073	-0.0437244	-0.0220365	-0.0914356	-0.0317783	0.57488	-0.0302344	-0.0449659	-0.0147779
chr15	60684551	60685842	element642	1	Mouse	branchialarch,dorsalrootganglion,ear,eye,facialmesenchyme,forebrain,heart,limb,midbrain(mesencephalon),nose	0.0374552	0.0786547	0.0191773	0.0420837	-0.0261659	-0.0326417	0.0888204	-0.0620304	-0.0568248	0.00277249	-0.0919618	0.025233	-0.0875076	-0.0466073	-0.0217781	-0.0357423	-0.0483156	-0.0879074
chr15	62883969	62884733	element1877	1	Human	branchialarch,eye,forebrain,hindbrain(rhombencephalon),limb,midbrain(mesencephalon),nose	-0.0510814	0	0.0016849	0.0139548	-0.0380513	-0.0420603	-0.119054	-0.119054	-0.042211	-0.00979571	-0.0278431	0.0344755	-0.0458498	-0.0243628	-0.0147514	-0.0148105	-0.0145095	-0.068663
chr15	99637507	99640125	element17	1	Mouse	forebrain	1.23044	0.220473	0.279519	-0.00192	-0.0307533	-0.0285643	-0.0352632	-0.0932832	0.0397277	0.161366	-0.0653633	0.0918755	-0.0356046	-0.0745801	5.53707	-0.0512319	-0.0798767	-0.0694643
chr16	29719446	29721248	element1563	1	Human	forebrain,midbrain(mesencephalon)	0.086439	0.119126	0.0795818	-0.00765342	-0.035964	0.00181507	-0.0337515	-0.064136	-0.0315759	-0.0232724	-0.0677714	1.24099	-0.0483367	0.00535246	0.404218	0.207316	-0.0243121	-0.112635
chr16	29882522	29884217	element1344	1	Human	forebrain	0.270824	0.0700673	0.159592	0.115466	0.0308909	0.0132834	0.336431	-0.0295598	-0.0474496	-0.00235299	-0.106	1.70225	-0.0376469	-0.0157954	0.461243	-0.0232461	-0.0412389	-0.0595245
chr16	29893202	29895895	element1453	1	Human	forebrain,limb,neuraltube	-0.0269395	0.0661515	0.112419	0.0102542	-0.0338849	-0.00956091	-0.00590034	-0.0179302	-0.0377899	0.0280439	-0.0467477	0.463366	0.00234827	-0.0441623	0.379192	0.0034582	-0.0572014	-0.113471
chr16	30128894	30130951	element1543	1	Human	forebrain,hindbrain(rhombencephalon),midbrain(mesencephalon),neuraltube	0.15943	0.292583	0.0191316	0.069301	-0.0174717	-0.0209723	-0.0399719	-0.0692618	-0.0663474	-0.0358276	-0.122659	0.539727	-0.0497447	0.00366776	0.0467666	0.0740942	-0.0310042	-0.0949792
chr16	44676870	44681410	element1685	1	Human	eye,facialmesenchyme,forebrain,hindbrain(rhombencephalon),limb,midbrain(mesencephalon),neuraltube	-0.026728	0.222358	0.135691	-0.00950881	-0.0377314	-0.0236285	-0.00196653	-0.0838532	0.0086733	0.243053	-0.0894101	0.652867	-0.00943907	-0.00862018	1.17654	-0.0187948	-0.0140913	-0.060214
chr16	77421141	77422883	element1304	1	Human	forebrain,hindbrain(rhombencephalon),midbrain(mesencephalon),neuraltube	1.7588	0.541502	1.08611	0.185173	0.0431278	-0.0406266	-0.0213651	0.67015	0.644177	0.000203616	1.55075	0.0439022	4.47431	-0.0253506	17.3556	-0.00950831	0.00306935	0.0855282
chr16	91104729	91107314	element1548	1	Human	forebrain	0.121072	0.137831	0.180111	0.0234484	-0.0337513	-0.0210775	-0.0377478	-0.0481545	-0.026346	-0.0321679	-0.0383029	0.00897614	-0.0500098	-0.0336022	0.0999394	-0.00582876	-0.0345064	-0.0607473
chr16	91140397	91141656	element1188	1	Human	forebrain,hindbrain(rhombencephalon),midbrain(mesencephalon),neuraltube	1.00792	0.384172	0.238316	0.0618242	-0.0309395	0.0181532	-0.0101025	-0.0558844	-0.0613766	-0.0353641	-0.0928965	0.715006	-0.00314195	-0.00347091	0.494801	0.365481	-0.0479182	-0.0897408
chr17	48008828	48010025	element1100	1	Human	forebrain,hindbrain(rhombencephalon),midbrain(mesencephalon),other	-0.0297604	0.219025	0.00448334	0.013104	0.00191052	-0.0111045	-0.00823772	-0.0762032	-0.0523047	-0.00185446	-0.0866724	0.798257	-0.056947	-0.011119	1.3523	-0.0134332	0.0270999	-0.107755
chr17	48051722	48052305	element281	1	Human	forebrain,midbrain(mesencephalon)	0.445163	0.153293	0.00107276	0.108762	-0.0227233	-0.0376505	-0.03215	-0.0646367	-0.0303249	-0.0189618	-0.103384	1.44445	-0.0153838	0.0163862	0.186216	-0.017742	0.00209098	-0.156136
chr17	85886808	85889010	element541	1	Human	forebrain	-0.00636402	0.0809028	0.00875575	0.0369116	-0.0428259	-0.0115352	-0.0511455	-0.0526811	-0.0280231	-0.022191	-0.0394856	-0.0278095	-0.0813878	-0.0331964	-0.0175626	1.43239	-0.0539081	-0.0770668
chr18	8043681	8045850	element1334	1	Human	forebrain	1.93668	0.16016	0.0404159	0.17036	-0.0190615	-0.0226403	-0.0373624	-0.0463658	-0.00767768	-0.00921262	-0.0396775	0.0283336	-0.0459443	-0.0250563	0.0318271	-0.0202445	-0.00956863	-0.0663332
chr18	9215946	9217730	element1588	1	Human	forebrain	0.310851	0.166431	-0.00936346	0.0432923	-0.0335452	-0.00865182	-0.0606726	-0.047217	-0.065697	-0.036338	-0.0809682	-0.0151035	0.0602046	-0.0280423	0.0917755	-0.0188806	-0.0257309	0.0195824
chr18	13379942	13381209	element1169	1	Human	forebrain,midbrain(mesencephalon),trigeminalV(ganglion,cranial)	-0.0108473	0.140606	0.000420403	-0.0319144	-0.0211589	-0.00982571	-0.040727	-0.047647	-0.054774	-0.0275565	-0.0738652	0.0415815	-0.0524915	-0.0246742	0.0663674	-0.00733436	-0.0207148	-0.0723637
chr18	13945304	13946949	element1027	1	Human	forebrain,hindbrain(rhombencephalon)	-0.0435736	0.0898852	0.00951699	0.0236441	1.06632	-0.057312	0.0970944	-0.0124773	-0.00298563	-0.00407083	0.0234274	0.0452539	-0.0617679	-0.0624272	0.0868136	-0.0379972	-0.0319338	-0.0431869
chr18	14616669	14618659	element1566	1	Human	forebrain	0.122891	0.0298402	0.141652	-0.0234896	-0.0136494	-0.00344124	-0.0408573	-0.0622132	-0.0113486	-0.0200056	-0.0387305	0.659823	-0.0550316	0.0137181	0.0702421	0.00978769	-0.0137994	-0.0600117
chr18	16718977	16721949	element1636	1	Human	forebrain	0.0359298	0.18642	0.0101197	-0.0285439	-0.0575218	-0.0339708	-0.0339566	-0.0821478	0.0036504	0.023635	-0.074392	0.0431234	-0.0513908	-0.0226254	0.0422418	-0.0307406	-0.0211911	-0.051728
chr18	25535871	25537147	element590	1	Human	forebrain	-0.0513217	0	-0.0010891	-0.0513217	-0.04641	-0.0253033	-0.0254269	-0.04641	-0.04641	-0.0212493	-0.04641	-0.0158695	-0.095868	-0.0679819	-0.0596217	-0.0497584	-0.0487544	0.155968
chr18	33711719	33714035	element15	1	Mouse	forebrain	5.75485	0.0769197	0.0325123	0.193705	-0.0459781	-0.0135912	-0.0134081	-0.066952	-0.0502089	0.0116287	-0.0661228	0.0431065	-0.0567965	-0.00930088	0.432659	0.00602155	-0.0276331	-0.0600028
chr18	55643142	55646532	element1643	1	Human	forebrain,other	0.0592686	0.122618	0.0289385	0.0298554	-0.0305208	-0.0104109	0.0233302	-0.0570622	-0.0369517	-0.0140723	-0.0483532	-0.00118881	-0.110456	-0.0696583	0.110159	-0.0681655	-0.0730283	-0.00916163
chr18	55678571	55680683	element1371	1	Human	forebrain,limb,midbrain(mesencephalon)	0.260516	0.191333	0.0424273	0.0516053	-0.051172	-0.0111188	-0.0527996	-0.0498175	-0.0202598	-0.00329187	-0.04641	0.00284735	-0.0536079	-0.0165483	0.495719	-0.0336463	-0.0463116	-0.0718428
chr18	69721830	69723233	element1537	1	Human	forebrain	0.27253	0.126975	0.150684	0.100922	-0.0304313	-0.0332187	0.784485	-0.0568361	0.31158	0.0773662	0.55148	-0.0211439	-0.075578	-0.043218	0.546318	-0.08056	-0.0376416	-0.00312945
chr18	70004301	70005666	element1013	1	Human	forebrain	0.0356604	0.130511	0.0142914	0.0524986	-0.0496935	0.00447673	-0.0430855	-0.0496935	-0.00475724	-0.0348899	-0.0466304	-0.0439576	-0.0684681	-0.0282376	0.0200137	-0.0405806	-0.0225073	-0.024065
chr18	72883807	72885732	element1384	1	Human	forebrain,hindbrain(rhombencephalon),midbrain(mesencephalon),neuraltube,nose	1.61336	1.33196	0.0451476	0.101046	-0.0148069	-0.00247665	-0.0131387	-0.0406874	-0.029961	-0.0173708	-0.0424182	0.0415138	-0.0573305	-0.0215321	0.526111	-0.0122014	-0.0188302	-0.0467
chr18	78651312	78652961	element1363	1	Human	forebrain,midbrain(mesencephalon)	5.46542	0.66333	0.725701	0.315908	-0.0507622	-0.016175	-0.0514724	-0.0703022	0.0149165	0.00828879	-0.0864154	0.852004	-0.104616	-0.0445993	1.46356	-0.0319982	-0.0839923	-0.123513
chr18	79244605	79248457	element1362	1	Human	cranialnerve,forebrain,hindbrain(rhombencephalon),midbrain(mesencephalon),neuraltube,other	0.186819	0.369985	0.191897	0.0717082	2.58862	-0.105845	0.504312	0.368424	0.310523	0.236494	-0.0751074	1.48428	-0.0496362	-0.0425504	5.074	-0.0376199	-0.0253093	-0.0955519
chr18	81008176	81008914	element775	1	Human	forebrain	0.0829611	0.0804634	0.00400306	-0.0392361	-0.00366104	-0.0155005	-0.0252901	-0.053253	-0.0315297	0.0541993	-0.0687734	0.156971	-0.0389941	-0.024034	0.405235	0.0200584	-0.0124388	-0.185217
chr18	81349711	81351278	element1056	1	Human	forebrain,midbrain(mesencephalon),neuraltube	-0.002451	0.227375	0.0637939	0.0712488	-0.0172944	0.00138733	-0.01055	-0.0408098	0.0590289	0.00693525	-0.0291998	0.0148916	-0.12592	-0.0724558	0.696496	-0.0350716	-0.103867	-0.0358351
chr18	81362449	81363919	element1011	1	Human	forebrain	0.00894287	0.295297	0.0409366	-0.00538436	-0.0290926	-0.0242808	-0.0329428	-0.0551567	-0.0403321	-0.00271248	-0.0242448	0.00334688	1.17757	-0.0436542	0.113639	0.0144124	-0.0884898	-0.07901
chr18	81705917	81707509	element634	1	Human	forebrain,hindbrain(rhombencephalon),midbrain(mesencephalon),neuraltube	0.131394	0.223804	0.0124882	0.0800175	-0.0158821	-0.0211805	0.0217547	-0.0337089	-0.0226853	-0.0152149	-0.0517641	0.545779	-0.0457268	-0.0410876	0.0664456	0.0417012	-0.0984619	-0.0765746
chr19	14580800	14583122	element1360	1	Human	forebrain,hindbrain(rhombencephalon),midbrain(mesencephalon)	1.26263	0.358035	0.00470522	0.0838546	-0.0505446	-0.0212107	-0.031187	-0.0561169	0.0475835	0.0625828	-0.0403422	0.0203953	-0.102784	-0.0586572	0.00729963	-0.0566969	-0.0386566	-0.0203087
chr19	14639785	14642658	element1078	1	Human	cranialnerve,forebrain,hindbrain(rhombencephalon),midbrain(mesencephalon),neuraltube	0.149587	0.041338	0.00365459	0.0667362	-0.0389622	-0.0242	-0.0339058	-0.068309	0.0307575	0.015497	-0.0531858	0.0369381	-0.0428872	-0.0234913	0.387411	-0.015476	-0.0110564	-0.0525891
chr19	14851206	14852476	element1041	1	Human	forebrain,hindbrain(rhombencephalon),midbrain(mesencephalon),neuraltube	1.45658	0.187031	0.00142864	0.236364	-0.0337537	-0.0470671	-0.00883557	-0.0740001	-0.0372913	0.0100578	-0.0110297	-0.0484761	-0.152038	-0.110436	-0.00612556	-0.176787	-0.180093	-0.0921603
chr19	14965044	14966640	element313	1	Human	forebrain,limb	0.208828	0.043904	0.150703	0.0693542	-0.0438989	-0.0427918	0.0156403	0.0306703	-0.037644	0.0195471	0.784842	1.26682	0.15666	-0.0346488	2.0612	-0.00608057	-0.0661736	-0.0394191
chr19	15414672	15416040	element312	1	Human	forebrain,hindbrain(rhombencephalon),limb,midbrain(mesencephalon)	0.213578	0.105482	0.0332278	0.101275	0.0107274	0.0160549	-0.0328689	-0.0425674	0.0267761	0.00811294	-0.0440743	1.10128	0.00206178	0.000189759	0.223504	-0.05829	-0.0334869	-0.122798
chr19	15875321	15879156	element1585	1	Human	cranialnerve,dorsalrootganglion,eye,forebrain,hindbrain(rhombencephalon),midbrain(mesencephalon),neuraltube,nose	1.00238	0.22762	0.268502	0.0803303	-0.026086	-0.0451947	-0.0274557	-0.026925	0.564936	0.197192	1.12708	1.02008	1.79493	-0.0201557	1.67833	-0.013285	-0.0441292	-0.0585073
chr19	15910152	15913446	element1530	1	Human	forebrain,limb	0.205864	0.135746	0.0148048	0.113186	0.0361836	-0.00854036	-0.0156123	-0.0571057	-0.0085989	0.0157912	-0.0475605	0.0205467	-0.127668	-0.0790438	0.201298	-0.0626964	-0.111518	-0.0843294
chr19	25681768	25683668	element112	1	Human	forebrain	0.196624	0.125016	0.273562	0.0449432	-0.0492959	-0.00113436	-0.0591794	-0.0806991	-0.057377	-0.0430346	-0.092268	-0.0236254	0.0443592	0.000599968	0.392245	0.995039	-0.0280415	-0.104203
chr19	26918878	26921588	element1743	1	Human	cranialnerve,forebrain,hindbrain(rhombencephalon),midbrain(mesencephalon),neuraltube,trigeminalV(ganglion,cranial)	0.158298	1.26723	0.245538	0.118818	-0.0745373	-0.111848	-0.0843842	5.12471	0.36969	0.00837841	5.75544	0.0301715	4.01102	-0.0220752	1.24571	-0.0444075	-0.0840854	0.0339393
chr19	27978738	27980087	element1350	1	Human	forebrain,hindbrain(rhombencephalon),neuraltube	1.46875	0.0880387	0.0276494	0.10512	-0.0491022	-0.091431	0.36749	-0.0677325	0.430653	0.226184	-0.0785061	-0.0200831	-0.13563	-0.0527164	0.0976054	-0.0952695	-0.0908665	0.125082
chr19	44588622	44590360	element1006	1	Human	forebrain,hindbrain(rhombencephalon),midbrain(mesencephalon)	1.08105	0.337231	0.0119787	0.0718885	-0.0318641	-0.0175988	-0.0430937	-0.0952174	-0.0333848	0.0018978	-0.0466808	0.48484	-0.0422443	-0.0099149	0.0711646	0.182881	-0.0311201	-0.0836407
chr19	59207451	59208587	element841	1	Human	forebrain,midbrain(mesencephalon)	0.242046	0.104546	0.14585	0.0797382	-0.049898	-0.0381543	-0.0627934	-0.0849775	-0.0139589	-0.0199305	-0.0503117	0.0214938	-0.0320929	-0.0103007	0.187262	-0.0193556	-0.0661924	-0.0815629
chr19	59539995	59541288	element1032	1	Human	forebrain,midbrain(mesencephalon)	0.221287	0.229631	0.15114	0.043873	-0.0560674	-0.0488144	-0.0446409	-0.069983	0.0895455	-0.0128186	-0.0667373	0.134137	0.0977967	-0.0113179	0.612942	0.193547	0.00119252	-0.0525843
chr19	59793001	59794370	element1236	1	Human	forebrain,limb,tail	-0.00545995	0.0867527	0.0150536	0.00419301	-0.0274089	-0.0144516	-0.0451763	-0.0911468	-0.0267476	-0.0201497	-0.0510251	0.0693772	-0.0792716	-0.0205774	0.0228121	0.012117	-0.0148685	-0.0534469
